cnf_name,solver,result,solving_time_sec,inference_time_sec,has_backbone,n_vars,n_clauses
5_52_1040.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,52,1040
5_55_1094.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,55,1094
5_55_1152.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,55,1152
5_56_1080.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,56,1080
5_57_1108.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,57,1108
5_60_1191.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,60,1191
5_60_1203.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,60,1203
5_64_1340.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,64,1340
5_65_1319.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,65,1319
5_68_1387.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,68,1387
5_68_1407.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,68,1407
5_69_1362.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,69,1362
5_69_1369.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,69,1369
5_70_1389.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,70,1389
5_73_1525.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,73,1525
9d8decd79c077b42c2cc32c0c701c0b6-fla-komb-360-1.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,360,1874
BMS_k3_n100_m429_180.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,296
BMS_k3_n100_m429_201.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,284
BMS_k3_n100_m429_220.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,287
BMS_k3_n100_m429_256.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,284
BMS_k3_n100_m429_276.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,302
BMS_k3_n100_m429_278.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,295
BMS_k3_n100_m429_284.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,279
BMS_k3_n100_m429_36.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,289
BMS_k3_n100_m429_376.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,294
BMS_k3_n100_m429_439.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,295
BinaryCliqueFormula_22_4_3.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,15,1203
CBS_k3_n100_m403_b10_135.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_179.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_210.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_3.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_331.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_332.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_347.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_422.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_555.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_59.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_622.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_67.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_672.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_674.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_685.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_722.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_871.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_896.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
CBS_k3_n100_m403_b10_906.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,403
