cnf_name,solver,result,solving_time_sec,inference_time_sec,has_backbone,n_vars,n_clauses
CBS_k3_n100_m403_b30_277.cnf.xz,Default,"SATISFIABLE,0",0.0025920867919921875,,,100,403
CBS_k3_n100_m403_b30_308.cnf.xz,Default,"SATISFIABLE,0",0.002749919891357422,,,100,403
CBS_k3_n100_m403_b30_313.cnf.xz,Default,"SATISFIABLE,0",0.002746105194091797,,,100,403
CBS_k3_n100_m403_b30_332.cnf.xz,Default,"SATISFIABLE,0",0.0020809173583984375,,,100,403
CBS_k3_n100_m403_b30_340.cnf.xz,Default,"SATISFIABLE,0",0.005761861801147461,,,100,403
CBS_k3_n100_m403_b30_350.cnf.xz,Default,"SATISFIABLE,0",0.004163980484008789,,,100,403
CBS_k3_n100_m403_b30_412.cnf.xz,Default,"SATISFIABLE,0",0.0038619041442871094,,,100,403
CBS_k3_n100_m403_b30_449.cnf.xz,Default,"SATISFIABLE,0",0.009773969650268555,,,100,403
CBS_k3_n100_m403_b30_454.cnf.xz,Default,"SATISFIABLE,0",0.0038232803344726562,,,100,403
CBS_k3_n100_m403_b30_555.cnf.xz,Default,"SATISFIABLE,0",0.0022330284118652344,,,100,403
CBS_k3_n100_m403_b30_607.cnf.xz,Default,"SATISFIABLE,0",0.002660036087036133,,,100,403
CBS_k3_n100_m403_b30_617.cnf.xz,Default,"SATISFIABLE,0",0.0027120113372802734,,,100,403
CBS_k3_n100_m403_b30_668.cnf.xz,Default,"SATISFIABLE,0",0.002647876739501953,,,100,403
CBS_k3_n100_m403_b30_676.cnf.xz,Default,"SATISFIABLE,0",0.002198934555053711,,,100,403
CBS_k3_n100_m403_b30_696.cnf.xz,Default,"SATISFIABLE,0",0.002513885498046875,,,100,403
CBS_k3_n100_m403_b30_705.cnf.xz,Default,"SATISFIABLE,0",0.0030488967895507812,,,100,403
CBS_k3_n100_m403_b30_844.cnf.xz,Default,"SATISFIABLE,0",0.003101825714111328,,,100,403
CBS_k3_n100_m403_b30_89.cnf.xz,Default,"SATISFIABLE,0",0.0050470829010009766,,,100,403
CBS_k3_n100_m403_b30_908.cnf.xz,Default,"SATISFIABLE,0",0.0035283565521240234,,,100,403
CBS_k3_n100_m403_b30_932.cnf.xz,Default,"SATISFIABLE,0",0.002454042434692383,,,100,403
CBS_k3_n100_m403_b30_933.cnf.xz,Default,"SATISFIABLE,0",0.002187013626098633,,,100,403
CBS_k3_n100_m403_b50_138.cnf.xz,Default,"SATISFIABLE,0",0.002231121063232422,,,100,403
CBS_k3_n100_m403_b50_193.cnf.xz,Default,"SATISFIABLE,0",0.0033490657806396484,,,100,403
CBS_k3_n100_m403_b50_228.cnf.xz,Default,"SATISFIABLE,0",0.003209352493286133,,,100,403
CBS_k3_n100_m403_b50_263.cnf.xz,Default,"SATISFIABLE,0",0.004963874816894531,,,100,403
CBS_k3_n100_m403_b50_268.cnf.xz,Default,"SATISFIABLE,0",0.0039517879486083984,,,100,403
CBS_k3_n100_m403_b50_395.cnf.xz,Default,"SATISFIABLE,0",0.0021622180938720703,,,100,403
CBS_k3_n100_m403_b50_520.cnf.xz,Default,"SATISFIABLE,0",0.004052162170410156,,,100,403
CBS_k3_n100_m403_b50_562.cnf.xz,Default,"SATISFIABLE,0",0.0029027462005615234,,,100,403
CBS_k3_n100_m403_b50_593.cnf.xz,Default,"SATISFIABLE,0",0.002670764923095703,,,100,403
CBS_k3_n100_m403_b50_60.cnf.xz,Default,"SATISFIABLE,0",0.004081249237060547,,,100,403
CBS_k3_n100_m403_b50_618.cnf.xz,Default,"SATISFIABLE,0",0.0023338794708251953,,,100,403
CBS_k3_n100_m403_b50_634.cnf.xz,Default,"SATISFIABLE,0",0.0022368431091308594,,,100,403
CBS_k3_n100_m403_b50_712.cnf.xz,Default,"SATISFIABLE,0",0.003204822540283203,,,100,403
CBS_k3_n100_m403_b50_797.cnf.xz,Default,"SATISFIABLE,0",0.006503105163574219,,,100,403
CBS_k3_n100_m403_b50_836.cnf.xz,Default,"SATISFIABLE,0",0.005354881286621094,,,100,403
CBS_k3_n100_m403_b50_842.cnf.xz,Default,"SATISFIABLE,0",0.004566192626953125,,,100,403
CBS_k3_n100_m403_b50_876.cnf.xz,Default,"SATISFIABLE,0",0.004083156585693359,,,100,403
CBS_k3_n100_m403_b50_883.cnf.xz,Default,"SATISFIABLE,0",0.0030493736267089844,,,100,403
CBS_k3_n100_m403_b50_933.cnf.xz,Default,"SATISFIABLE,0",0.004103899002075195,,,100,403
CBS_k3_n100_m403_b50_975.cnf.xz,Default,"SATISFIABLE,0",0.0042378902435302734,,,100,403
CBS_k3_n100_m403_b50_994.cnf.xz,Default,"SATISFIABLE,0",0.0038139820098876953,,,100,403
CBS_k3_n100_m403_b70_212.cnf.xz,Default,"SATISFIABLE,0",0.006356954574584961,,,100,403
CBS_k3_n100_m403_b70_306.cnf.xz,Default,"SATISFIABLE,0",0.004015207290649414,,,100,403
CBS_k3_n100_m403_b70_343.cnf.xz,Default,"SATISFIABLE,0",0.0037810802459716797,,,100,403
CBS_k3_n100_m403_b70_35.cnf.xz,Default,"SATISFIABLE,0",0.003590822219848633,,,100,403
CBS_k3_n100_m403_b70_406.cnf.xz,Default,"SATISFIABLE,0",0.0033779144287109375,,,100,403
CBS_k3_n100_m403_b70_409.cnf.xz,Default,"SATISFIABLE,0",0.004825115203857422,,,100,403
CBS_k3_n100_m403_b70_495.cnf.xz,Default,"SATISFIABLE,0",0.0026388168334960938,,,100,403
CBS_k3_n100_m403_b70_496.cnf.xz,Default,"SATISFIABLE,0",0.003818035125732422,,,100,403
CBS_k3_n100_m403_b70_559.cnf.xz,Default,"SATISFIABLE,0",0.0020780563354492188,,,100,403
CBS_k3_n100_m403_b70_58.cnf.xz,Default,"SATISFIABLE,0",0.005720853805541992,,,100,403
CBS_k3_n100_m403_b70_631.cnf.xz,Default,"SATISFIABLE,0",0.0055882930755615234,,,100,403
CBS_k3_n100_m403_b70_636.cnf.xz,Default,"SATISFIABLE,0",0.003298044204711914,,,100,403
CBS_k3_n100_m403_b70_695.cnf.xz,Default,"SATISFIABLE,0",0.0034618377685546875,,,100,403
CBS_k3_n100_m403_b70_79.cnf.xz,Default,"SATISFIABLE,0",0.004069805145263672,,,100,403
CBS_k3_n100_m403_b70_799.cnf.xz,Default,"SATISFIABLE,0",0.0047149658203125,,,100,403
CBS_k3_n100_m403_b70_874.cnf.xz,Default,"SATISFIABLE,0",0.005572080612182617,,,100,403
CBS_k3_n100_m403_b70_959.cnf.xz,Default,"SATISFIABLE,0",0.005438804626464844,,,100,403
CBS_k3_n100_m403_b90_229.cnf.xz,Default,"SATISFIABLE,0",0.003670930862426758,,,100,403
CBS_k3_n100_m403_b90_246.cnf.xz,Default,"SATISFIABLE,0",0.005983829498291016,,,100,403
CBS_k3_n100_m403_b90_318.cnf.xz,Default,"SATISFIABLE,0",0.006925106048583984,,,100,403
CBS_k3_n100_m403_b90_440.cnf.xz,Default,"SATISFIABLE,0",0.0028159618377685547,,,100,403
CBS_k3_n100_m403_b90_466.cnf.xz,Default,"SATISFIABLE,0",0.007293224334716797,,,100,403
CBS_k3_n100_m403_b90_482.cnf.xz,Default,"SATISFIABLE,0",0.002660036087036133,,,100,403
CBS_k3_n100_m403_b90_521.cnf.xz,Default,"SATISFIABLE,0",0.0026869773864746094,,,100,403
CBS_k3_n100_m403_b90_529.cnf.xz,Default,"SATISFIABLE,0",0.0032138824462890625,,,100,403
CBS_k3_n100_m403_b90_612.cnf.xz,Default,"SATISFIABLE,0",0.004070281982421875,,,100,403
CBS_k3_n100_m403_b90_621.cnf.xz,Default,"SATISFIABLE,0",0.008533000946044922,,,100,403
CBS_k3_n100_m403_b90_625.cnf.xz,Default,"SATISFIABLE,0",0.0027670860290527344,,,100,403
CBS_k3_n100_m403_b90_655.cnf.xz,Default,"SATISFIABLE,0",0.0035860538482666016,,,100,403
CBS_k3_n100_m403_b90_680.cnf.xz,Default,"SATISFIABLE,0",0.002933979034423828,,,100,403
CBS_k3_n100_m403_b90_702.cnf.xz,Default,"SATISFIABLE,0",0.0034368038177490234,,,100,403
CBS_k3_n100_m403_b90_717.cnf.xz,Default,"SATISFIABLE,0",0.003958940505981445,,,100,403
CBS_k3_n100_m403_b90_795.cnf.xz,Default,"SATISFIABLE,0",0.0025310516357421875,,,100,403
CBS_k3_n100_m403_b90_833.cnf.xz,Default,"SATISFIABLE,0",0.002683877944946289,,,100,403
CBS_k3_n100_m403_b90_913.cnf.xz,Default,"SATISFIABLE,0",0.0046100616455078125,,,100,403
CBS_k3_n100_m403_b90_94.cnf.xz,Default,"SATISFIABLE,0",0.005445003509521484,,,100,403
CBS_k3_n100_m411_b10_178.cnf.xz,Default,"SATISFIABLE,0",0.00407099723815918,,,100,411
CBS_k3_n100_m411_b10_181.cnf.xz,Default,"SATISFIABLE,0",0.00232696533203125,,,100,411
CBS_k3_n100_m411_b10_211.cnf.xz,Default,"SATISFIABLE,0",0.002405881881713867,,,100,411
CBS_k3_n100_m411_b10_265.cnf.xz,Default,"SATISFIABLE,0",0.0036919116973876953,,,100,411
CBS_k3_n100_m411_b10_284.cnf.xz,Default,"SATISFIABLE,0",0.0022351741790771484,,,100,411
CBS_k3_n100_m411_b10_296.cnf.xz,Default,"SATISFIABLE,0",0.0030269622802734375,,,100,411
CBS_k3_n100_m411_b10_3.cnf.xz,Default,"SATISFIABLE,0",0.0021600723266601562,,,100,411
CBS_k3_n100_m411_b10_402.cnf.xz,Default,"SATISFIABLE,0",0.003134012222290039,,,100,411
CBS_k3_n100_m411_b10_522.cnf.xz,Default,"SATISFIABLE,0",0.006699085235595703,,,100,411
CBS_k3_n100_m411_b10_529.cnf.xz,Default,"SATISFIABLE,0",0.003398895263671875,,,100,411
CBS_k3_n100_m411_b10_545.cnf.xz,Default,"SATISFIABLE,0",0.002791881561279297,,,100,411
CBS_k3_n100_m411_b10_584.cnf.xz,Default,"SATISFIABLE,0",0.0031180381774902344,,,100,411
CBS_k3_n100_m411_b10_59.cnf.xz,Default,"SATISFIABLE,0",0.00238800048828125,,,100,411
CBS_k3_n100_m411_b10_63.cnf.xz,Default,"SATISFIABLE,0",0.002315044403076172,,,100,411
CBS_k3_n100_m411_b10_641.cnf.xz,Default,"SATISFIABLE,0",0.0019428730010986328,,,100,411
CBS_k3_n100_m411_b10_664.cnf.xz,Default,"SATISFIABLE,0",0.002095937728881836,,,100,411
CBS_k3_n100_m411_b10_678.cnf.xz,Default,"SATISFIABLE,0",0.002374887466430664,,,100,411
CBS_k3_n100_m411_b10_685.cnf.xz,Default,"SATISFIABLE,0",0.002196073532104492,,,100,411
