cnf_name,solver,result,solving_time_sec,inference_time_sec,has_backbone,n_vars,n_clauses
d_CBS_k3_n100_m449_b30_119.cnf.xz,Default,"SATISFIABLE,0",0.0018241405487060547,,,100,449
d_CBS_k3_n100_m449_b30_259.cnf.xz,Default,"SATISFIABLE,0",0.0014295578002929688,,,100,449
d_CBS_k3_n100_m449_b30_286.cnf.xz,Default,"SATISFIABLE,0",0.0017905235290527344,,,100,449
d_CBS_k3_n100_m449_b30_295.cnf.xz,Default,"SATISFIABLE,0",0.0013420581817626953,,,100,449
d_CBS_k3_n100_m449_b30_331.cnf.xz,Default,"SATISFIABLE,0",0.0015861988067626953,,,100,449
d_CBS_k3_n100_m449_b30_402.cnf.xz,Default,"SATISFIABLE,0",0.0007939338684082031,,,100,449
d_CBS_k3_n100_m449_b30_448.cnf.xz,Default,"SATISFIABLE,0",0.0014297962188720703,,,100,449
d_CBS_k3_n100_m449_b30_469.cnf.xz,Default,"SATISFIABLE,0",0.0011813640594482422,,,100,449
d_CBS_k3_n100_m449_b30_586.cnf.xz,Default,"SATISFIABLE,0",0.002031087875366211,,,100,449
d_CBS_k3_n100_m449_b30_591.cnf.xz,Default,"SATISFIABLE,0",0.0020318031311035156,,,100,449
d_CBS_k3_n100_m449_b30_60.cnf.xz,Default,"SATISFIABLE,0",0.0017600059509277344,,,100,449
d_CBS_k3_n100_m449_b30_617.cnf.xz,Default,"SATISFIABLE,0",0.0018239021301269531,,,100,449
d_CBS_k3_n100_m449_b30_638.cnf.xz,Default,"SATISFIABLE,0",0.0022118091583251953,,,100,449
d_CBS_k3_n100_m449_b30_647.cnf.xz,Default,"SATISFIABLE,0",0.002547740936279297,,,100,449
d_CBS_k3_n100_m449_b30_666.cnf.xz,Default,"SATISFIABLE,0",0.004383563995361328,,,100,449
d_CBS_k3_n100_m449_b30_755.cnf.xz,Default,"SATISFIABLE,0",0.0016934871673583984,,,100,449
d_CBS_k3_n100_m449_b30_78.cnf.xz,Default,"SATISFIABLE,0",0.002754688262939453,,,100,449
d_CBS_k3_n100_m449_b30_793.cnf.xz,Default,"SATISFIABLE,0",0.001062631607055664,,,100,449
d_CBS_k3_n100_m449_b30_826.cnf.xz,Default,"SATISFIABLE,0",0.0027616024017333984,,,100,449
d_CBS_k3_n100_m449_b30_868.cnf.xz,Default,"SATISFIABLE,0",0.0016202926635742188,,,100,449
d_CBS_k3_n100_m449_b50_162.cnf.xz,Default,"SATISFIABLE,0",0.0020055770874023438,,,100,449
d_CBS_k3_n100_m449_b50_176.cnf.xz,Default,"SATISFIABLE,0",0.003887176513671875,,,100,449
d_CBS_k3_n100_m449_b50_191.cnf.xz,Default,"SATISFIABLE,0",0.0008428096771240234,,,100,449
d_CBS_k3_n100_m449_b50_194.cnf.xz,Default,"SATISFIABLE,0",0.0014460086822509766,,,100,449
d_CBS_k3_n100_m449_b50_278.cnf.xz,Default,"SATISFIABLE,0",0.0029141902923583984,,,100,449
d_CBS_k3_n100_m449_b50_325.cnf.xz,Default,"SATISFIABLE,0",0.0025022029876708984,,,100,449
d_CBS_k3_n100_m449_b50_415.cnf.xz,Default,"SATISFIABLE,0",0.0013985633850097656,,,100,449
d_CBS_k3_n100_m449_b50_427.cnf.xz,Default,"SATISFIABLE,0",0.0009996891021728516,,,100,449
d_CBS_k3_n100_m449_b50_517.cnf.xz,Default,"SATISFIABLE,0",0.0010085105895996094,,,100,449
d_CBS_k3_n100_m449_b50_563.cnf.xz,Default,"SATISFIABLE,0",0.0021986961364746094,,,100,449
d_CBS_k3_n100_m449_b50_57.cnf.xz,Default,"SATISFIABLE,0",0.0018956661224365234,,,100,449
d_CBS_k3_n100_m449_b50_633.cnf.xz,Default,"SATISFIABLE,0",0.0013246536254882812,,,100,449
d_CBS_k3_n100_m449_b50_714.cnf.xz,Default,"SATISFIABLE,0",0.003557920455932617,,,100,449
d_CBS_k3_n100_m449_b50_732.cnf.xz,Default,"SATISFIABLE,0",0.001932382583618164,,,100,449
d_CBS_k3_n100_m449_b50_745.cnf.xz,Default,"SATISFIABLE,0",0.00119781494140625,,,100,449
d_CBS_k3_n100_m449_b50_752.cnf.xz,Default,"SATISFIABLE,0",0.0015151500701904297,,,100,449
d_CBS_k3_n100_m449_b50_77.cnf.xz,Default,"SATISFIABLE,0",0.0014081001281738281,,,100,449
d_CBS_k3_n100_m449_b50_78.cnf.xz,Default,"SATISFIABLE,0",0.0030868053436279297,,,100,449
d_CBS_k3_n100_m449_b50_808.cnf.xz,Default,"SATISFIABLE,0",0.0026979446411132812,,,100,449
d_CBS_k3_n100_m449_b50_914.cnf.xz,Default,"SATISFIABLE,0",0.0014858245849609375,,,100,449
d_CBS_k3_n100_m449_b50_947.cnf.xz,Default,"SATISFIABLE,0",0.0030982494354248047,,,100,449
d_CBS_k3_n100_m449_b70_109.cnf.xz,Default,"SATISFIABLE,0",0.002180814743041992,,,100,449
d_CBS_k3_n100_m449_b70_181.cnf.xz,Default,"SATISFIABLE,0",0.0026760101318359375,,,100,449
d_CBS_k3_n100_m449_b70_198.cnf.xz,Default,"SATISFIABLE,0",0.0012519359588623047,,,100,449
d_CBS_k3_n100_m449_b70_243.cnf.xz,Default,"SATISFIABLE,0",0.0026023387908935547,,,100,449
d_CBS_k3_n100_m449_b70_286.cnf.xz,Default,"SATISFIABLE,0",0.0016129016876220703,,,100,449
d_CBS_k3_n100_m449_b70_290.cnf.xz,Default,"SATISFIABLE,0",0.0018451213836669922,,,100,449
d_CBS_k3_n100_m449_b70_319.cnf.xz,Default,"SATISFIABLE,0",0.0009264945983886719,,,100,449
d_CBS_k3_n100_m449_b70_36.cnf.xz,Default,"SATISFIABLE,0",0.0011358261108398438,,,100,449
d_CBS_k3_n100_m449_b70_373.cnf.xz,Default,"SATISFIABLE,0",0.0027577877044677734,,,100,449
d_CBS_k3_n100_m449_b70_43.cnf.xz,Default,"SATISFIABLE,0",0.00167083740234375,,,100,449
d_CBS_k3_n100_m449_b70_479.cnf.xz,Default,"SATISFIABLE,0",0.0009653568267822266,,,100,449
d_CBS_k3_n100_m449_b70_527.cnf.xz,Default,"SATISFIABLE,0",0.0011518001556396484,,,100,449
d_CBS_k3_n100_m449_b70_539.cnf.xz,Default,"SATISFIABLE,0",0.002062082290649414,,,100,449
d_CBS_k3_n100_m449_b70_587.cnf.xz,Default,"SATISFIABLE,0",0.0068933963775634766,,,100,449
d_CBS_k3_n100_m449_b70_627.cnf.xz,Default,"SATISFIABLE,0",0.0021009445190429688,,,100,449
d_CBS_k3_n100_m449_b70_645.cnf.xz,Default,"SATISFIABLE,0",0.0015940666198730469,,,100,449
d_CBS_k3_n100_m449_b70_668.cnf.xz,Default,"SATISFIABLE,0",0.0019073486328125,,,100,449
d_CBS_k3_n100_m449_b70_694.cnf.xz,Default,"SATISFIABLE,0",0.001720428466796875,,,100,449
d_CBS_k3_n100_m449_b70_725.cnf.xz,Default,"SATISFIABLE,0",0.0012896060943603516,,,100,449
d_CBS_k3_n100_m449_b70_883.cnf.xz,Default,"SATISFIABLE,0",0.0013704299926757812,,,100,449
d_CBS_k3_n100_m449_b70_97.cnf.xz,Default,"SATISFIABLE,0",0.00189971923828125,,,100,449
d_CBS_k3_n100_m449_b70_999.cnf.xz,Default,"SATISFIABLE,0",0.0021250247955322266,,,100,449
d_CBS_k3_n100_m449_b90_144.cnf.xz,Default,"SATISFIABLE,0",0.002601146697998047,,,100,449
d_CBS_k3_n100_m449_b90_172.cnf.xz,Default,"SATISFIABLE,0",0.0034394264221191406,,,100,449
d_CBS_k3_n100_m449_b90_208.cnf.xz,Default,"SATISFIABLE,0",0.0022513866424560547,,,100,449
d_CBS_k3_n100_m449_b90_252.cnf.xz,Default,"SATISFIABLE,0",0.003458738327026367,,,100,449
d_CBS_k3_n100_m449_b90_293.cnf.xz,Default,"SATISFIABLE,0",0.0009169578552246094,,,100,449
d_CBS_k3_n100_m449_b90_320.cnf.xz,Default,"SATISFIABLE,0",0.0016047954559326172,,,100,449
d_CBS_k3_n100_m449_b90_353.cnf.xz,Default,"SATISFIABLE,0",0.0012145042419433594,,,100,449
d_CBS_k3_n100_m449_b90_366.cnf.xz,Default,"SATISFIABLE,0",0.0019407272338867188,,,100,449
d_CBS_k3_n100_m449_b90_389.cnf.xz,Default,"SATISFIABLE,0",0.0016376972198486328,,,100,449
d_CBS_k3_n100_m449_b90_42.cnf.xz,Default,"SATISFIABLE,0",0.002609729766845703,,,100,449
d_CBS_k3_n100_m449_b90_625.cnf.xz,Default,"SATISFIABLE,0",0.0023810863494873047,,,100,449
d_CBS_k3_n100_m449_b90_626.cnf.xz,Default,"SATISFIABLE,0",0.0025348663330078125,,,100,449
d_CBS_k3_n100_m449_b90_666.cnf.xz,Default,"SATISFIABLE,0",0.0028018951416015625,,,100,449
d_CBS_k3_n100_m449_b90_740.cnf.xz,Default,"SATISFIABLE,0",0.002413511276245117,,,100,449
d_CBS_k3_n100_m449_b90_8.cnf.xz,Default,"SATISFIABLE,0",0.0024492740631103516,,,100,449
d_CBS_k3_n100_m449_b90_816.cnf.xz,Default,"SATISFIABLE,0",0.0014863014221191406,,,100,449
d_CBS_k3_n100_m449_b90_846.cnf.xz,Default,"SATISFIABLE,0",0.0015342235565185547,,,100,449
d_CBS_k3_n100_m449_b90_864.cnf.xz,Default,"SATISFIABLE,0",0.0010905265808105469,,,100,449
d_CBS_k3_n100_m449_b90_867.cnf.xz,Default,"SATISFIABLE,0",0.0013470649719238281,,,100,449
d_CBS_k3_n100_m449_b90_872.cnf.xz,Default,"SATISFIABLE,0",0.002798318862915039,,,100,449
d_CBS_k3_n100_m449_b90_983.cnf.xz,Default,"SATISFIABLE,0",0.005095958709716797,,,100,449
d_CBS_k3_n100_m449_b90_985.cnf.xz,Default,"SATISFIABLE,0",0.002713441848754883,,,100,449
d_CBS_k3_n100_m449_b90_991.cnf.xz,Default,"SATISFIABLE,0",0.0017995834350585938,,,100,449
d_CliqueFormula_20_6_7.cnf.xz,Default,"SATISFIABLE,0",0.001329660415649414,,,140,7217
d_CliqueFormula_20_9_10.cnf.xz,Default,"SATISFIABLE,0",0.0015370845794677734,,,200,11990
d_CliqueFormula_22_5_4.cnf.xz,Default,"SATISFIABLE,0",0.0009174346923828125,,,88,3136
d_CliqueFormula_23_9_7.cnf.xz,Default,"SATISFIABLE,0",0.0013403892517089844,,,161,7994
d_CliqueFormula_24_10_5.cnf.xz,Default,"SATISFIABLE,0",0.0011970996856689453,,,120,4385
d_CliqueFormula_30_9_6.cnf.xz,Default,"SATISFIABLE,0",0.0015380382537841797,,,180,10206
d_CliqueFormula_32_10_5.cnf.xz,Default,"SATISFIABLE,0",0.0013988018035888672,,,160,7765
d_CliqueFormula_36_8_5.cnf.xz,Default,"SATISFIABLE,0",0.0014722347259521484,,,180,11105
d_CliqueFormula_38_8_5.cnf.xz,Default,"SATISFIABLE,0",0.0015232563018798828,,,190,12390
d_CliqueFormula_39_6_4.cnf.xz,Default,"SATISFIABLE,0",0.0015246868133544922,,,156,9466
d_CliqueFormula_40_4_3.cnf.xz,Default,"SATISFIABLE,0",0.0013399124145507812,,,120,6210
d_CliqueFormula_47_10_5.cnf.xz,Default,"SATISFIABLE,0",0.0019021034240722656,,,235,16690
d_CliqueFormula_49_6_3.cnf.xz,Default,"SATISFIABLE,0",0.001508951187133789,,,147,8640
d_CliqueFormula_51_10_3.cnf.xz,Default,"SATISFIABLE,0",0.0013091564178466797,,,153,7806
d_CliqueFormula_51_5_3.cnf.xz,Default,"SATISFIABLE,0",0.001417398452758789,,,153,9816
d_CliqueFormula_52_8_4.cnf.xz,Default,"SATISFIABLE,0",0.001993894577026367,,,208,15220
d_CliqueFormula_56_4_3.cnf.xz,Default,"SATISFIABLE,0",0.0017406940460205078,,,168,12225
d_CliqueFormula_57_9_3.cnf.xz,Default,"SATISFIABLE,0",0.0014336109161376953,,,171,10233
d_CliqueFormula_58_10_3.cnf.xz,Default,"SATISFIABLE,0",0.0015118122100830078,,,174,10095
d_CliqueFormula_58_9_4.cnf.xz,Default,"SATISFIABLE,0",0.0018231868743896484,,,232,17884
d_CliqueFormula_61_5_3.cnf.xz,Default,"SATISFIABLE,0",0.0018053054809570312,,,183,13986
d_CliqueFormula_61_7_3.cnf.xz,Default,"SATISFIABLE,0",0.0017666816711425781,,,183,12837
d_CliqueFormula_76_10_3.cnf.xz,Default,"SATISFIABLE,0",0.002101898193359375,,,228,17331
d_CliqueFormula_77_10_3.cnf.xz,Default,"SATISFIABLE,0",0.0018205642700195312,,,231,17790
d_CliqueFormula_99_10_3.cnf.xz,Default,"SATISFIABLE,0",0.0029861927032470703,,,297,29406
d_RTI_k3_n100_m429_116.cnf.xz,Default,"SATISFIABLE,0",0.0034971237182617188,,,100,429
d_RTI_k3_n100_m429_140.cnf.xz,Default,"SATISFIABLE,0",0.002285003662109375,,,100,429
d_RTI_k3_n100_m429_255.cnf.xz,Default,"SATISFIABLE,0",0.002195119857788086,,,100,429
d_RTI_k3_n100_m429_259.cnf.xz,Default,"SATISFIABLE,0",0.0018422603607177734,,,100,429
d_RTI_k3_n100_m429_280.cnf.xz,Default,"SATISFIABLE,0",0.0024209022521972656,,,100,429
d_RTI_k3_n100_m429_284.cnf.xz,Default,"SATISFIABLE,0",0.0012943744659423828,,,100,429
d_RTI_k3_n100_m429_304.cnf.xz,Default,"SATISFIABLE,0",0.0011467933654785156,,,100,429
d_RTI_k3_n100_m429_39.cnf.xz,Default,"SATISFIABLE,0",0.0017685890197753906,,,100,429
d_RTI_k3_n100_m429_412.cnf.xz,Default,"SATISFIABLE,0",0.0017642974853515625,,,100,429
d_RTI_k3_n100_m429_493.cnf.xz,Default,"SATISFIABLE,0",0.002493143081665039,,,100,429
d_RTI_k3_n100_m429_85.cnf.xz,Default,"SATISFIABLE,0",0.0013151168823242188,,,100,429
d_RTI_k3_n100_m429_87.cnf.xz,Default,"SATISFIABLE,0",0.0012407302856445312,,,100,429
d_aim-100-1_6-yes1-4.cnf.xz,Default,"SATISFIABLE,0",0.0008385181427001953,,,100,160
d_aim-100-2_0-yes1-2.cnf.xz,Default,"SATISFIABLE,0",0.0009381771087646484,,,100,200
d_e11a70203c810c286cd1e561d804c9a4-fla-barthel-300-3.cnf.xz,Default,"SATISFIABLE,1",0.5179979801177979,,,300,1290
d_mc2022_track2_012.cnf.xz,Default,"SATISFIABLE,0",0.00087738037109375,,,200,507
d_mc2022_track4_000.cnf.xz,Default,"SATISFIABLE,0",0.0008599758148193359,,,85,227
d_mc2022_track4_001.cnf.xz,Default,"SATISFIABLE,0",0.001041412353515625,,,760,1266
d_mc2022_track4_008.cnf.xz,Default,"SATISFIABLE,0",0.0008120536804199219,,,595,593
d_mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf.xz,Default,"SATISFIABLE,0",0.06016826629638672,,,210,840
d_new-difficult-20-152-18-95.cnf.xz,Default,"SATISFIABLE,3",2.7041561603546143,,,360,15466
d_or-100-10-9-UC-50.cnf.xz,Default,"SATISFIABLE,0",0.0009303092956542969,,,200,182
d_or-100-20-3-UC-40.cnf.xz,Default,"SATISFIABLE,0",0.0007443428039550781,,,200,158
d_or-100-5-4-UC-20.cnf.xz,Default,"SATISFIABLE,0",0.0007243156433105469,,,200,137
d_or-100-5-5-UC-10.cnf.xz,Default,"SATISFIABLE,0",0.000690460205078125,,,200,118
d_or-100-5-8-UC-60.cnf.xz,Default,"SATISFIABLE,0",0.0006728172302246094,,,200,191
d_or-50-20-3-UC-20.cnf.xz,Default,"SATISFIABLE,0",0.0006718635559082031,,,100,74
d_or-60-20-7-UC-20.cnf.xz,Default,"SATISFIABLE,0",0.0006575584411621094,,,120,82
d_or-60-5-10-UC-30.cnf.xz,Default,"SATISFIABLE,0",0.0006730556488037109,,,120,100
d_or-60-5-3-UC-20.cnf.xz,Default,"SATISFIABLE,0",0.0007140636444091797,,,120,80
d_or-70-10-1-UC-20.cnf.xz,Default,"SATISFIABLE,0",0.0007882118225097656,,,140,104
d_or-70-5-10-UC-10.cnf.xz,Default,"SATISFIABLE,0",0.0007281303405761719,,,140,93
d_or-70-5-5-UC-20.cnf.xz,Default,"SATISFIABLE,0",0.0007183551788330078,,,140,97
d_or-70-5-9-UC-30.cnf.xz,Default,"SATISFIABLE,0",0.0006775856018066406,,,140,122
d_s526a_3_2.cnf.xz,Default,"SATISFIABLE,0",0.0007617473602294922,,,366,604
d_track1_070.cnf.xz,Default,"SATISFIABLE,0",0.0007441043853759766,,,100,298
d_track4_006.cnf.xz,Default,"SATISFIABLE,0",0.0007269382476806641,,,100,262
mc2022_track1_046.cnf.xz,Default,"SATISFIABLE,0",0.0010864734649658203,,,1273,3083
mc2022_track1_074.cnf.xz,Default,"SATISFIABLE,0",0.0007638931274414062,,,210,420
mc2022_track2_169.cnf.xz,Default,"SATISFIABLE,0",0.0014760494232177734,,,264,1474
mc2022_track3_140.cnf.xz,Default,"SATISFIABLE,0",0.0017366409301757812,,,135,1269
mc2022_track3_158.cnf.xz,Default,"SATISFIABLE,0",0.004837989807128906,,,198,1523
track1_044.cnf.xz,Default,"SATISFIABLE,0",0.0008738040924072266,,,140,368
track4_034.cnf.xz,Default,"SATISFIABLE,0",0.0008747577667236328,,,200,539
track4_048.cnf.xz,Default,"SATISFIABLE,0",0.0006954669952392578,,,200,535
track4_083.cnf.xz,Default,"SATISFIABLE,0",0.0010333061218261719,,,795,1964
unif-k3-r4.25-v360-c1530-S2032263657-035.cnf.xz,Default,"SATISFIABLE,0",0.18760967254638672,,,360,1530
